STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE	文本样式
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_COLOR	颜色
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_FONTSTYLE	字体样式
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_DIMENSIONS	尺寸
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_SHOW	显示
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_SIZE	大小
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_FONTSIZE	字体大小
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_AUTOSIZE	自动调整大小
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_SPACING	间距
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_CHARACTER	字符
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_WORD	词
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_LINE	行
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_PARAGRAPH	段落
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_ALIGNMENT	对齐
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_HORIZONTAL	水平
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_VERTICAL	垂直
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_FACE	面部
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_SOFTNESS	柔软度
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_DILATE	膨胀
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_OUTLINE	轮廓
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_USEOUTLINE	使用轮廓
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_THICKNESS	厚度
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_UNDERLAY	底层
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_USEUNDERLAY	使用底层
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_OFFSET	偏移
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TYPE	类型
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_NORMAL	正常
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_H1	H1
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_QUOTE	引用
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_LINK	链接
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_TITLE	标题
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_H2	H2
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_H3	H3
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_C1	C1
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_C2	C2
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_TEXTSTYLE_C3	C3
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_UNDERLAYTYPE_NORMAL	正常
STUDIOOBJSETTINGS_PAGE_TEXTOBJECT_UNDERLAYTYPE_INNER	内部
