CHARAOBJPANEL_NONESELECTED	Keine
CHARAOBJPANEL_NONEAVAILABLE	Kein Objekt verfügbar

CHARAOBJPANEL_SEARCH_NAME	Name
CHARAOBJPANEL_SEARCH_DESC	Beschreibung	-1
CHARAOBJPANEL_SEARCH_TAGS	Tags

CHARAOBJLAYERPANEL_REMOVE	Entfernen	-1
CHARAOBJLAYERPANEL_EDIT	Anpassen	-1
CHARAOBJEDITPANEL_HEADER_TRANSFORM	Transform
CHARAOBJEDITPANEL_HEADER_ACCESSORY	Zubehör
CHARAOBJEDITPANEL_NONESELECTED	Keine
CHARAOBJEDITPANEL_GIZMO	Bewegung Gizmo
CHARAOBJEDITPANEL_DISPLAY	Anzeige
CHARAOBJEDITPANEL_PARENT	Elternobjekt:
CHARAOBJEDITPANEL_BOUNDCLOTHING	Gebundene Kleidung:
CHARAOBJEDITPANEL_VISIBILITY	Sichtbarkeit
CHARAOBJEDITPANEL_VISIBILITY_ESSENTIAL	Essentiell
CHARAOBJEDITPANEL_VISIBILITY_IMPORTANT	Wichtig
CHARAOBJEDITPANEL_VISIBILITY_UNIMPORTANT	Unwichtig
CHARAOBJEDITPANEL_HEADER_COLORS	Farben
CHARAOBJEDITPANEL_RESET	Standard	-2
CHARAOBJEDITPANEL_HEADER_TEXTURE	Textur
CHARAOBJEDITPANEL_EXPORT	Exportieren	-4
CHARAOBJEDITPANEL_SYNCCOLORSTOBODY	Farbe auf Körper anwenden	-3
CHARAOBJEDITPANEL_SYNCCOLORSTOFACE	Farbe auf Kopf anwenden	-2
