STUDIOOBJSETTINGS_PAGE_LIGHT_GENERAL_TITLE	Allgemein
STUDIOOBJSETTINGS_PAGE_LIGHT_SHADOWS_TITLE	Schatten

STUDIOOBJSETTINGS_PAGE_LIGHT_COLOR	Farbe
STUDIOOBJSETTINGS_PAGE_LIGHT_INT	Intensität
STUDIOOBJSETTINGS_PAGE_LIGHT_RANGE	Reichweite
STUDIOOBJSETTINGS_PAGE_LIGHT_ANG	Winkel
STUDIOOBJSETTINGS_PAGE_LIGHT_INNANG	Innerer Winkel
STUDIOOBJSETTINGS_PAGE_LIGHT_TYPE	Typ
STUDIOOBJSETTINGS_PAGE_LIGHT_STRENGTH	Stärke
STUDIOOBJSETTINGS_PAGE_LIGHT_QUALITY	Qualität

STUDIOOBJSETTINGS_PAGE_LIGHT_SHADOWS_NONE	Keine
STUDIOOBJSETTINGS_PAGE_LIGHT_SHADOWS_HARD	Hart
STUDIOOBJSETTINGS_PAGE_LIGHT_SHADOWS_SOFT	Weich

STUDIOOBJSETTINGS_PAGE_LIGHT_QUALITY_USEPIPELINESETTINGS	Werdene Pipeline Einstellungen	-1
STUDIOOBJSETTINGS_PAGE_LIGHT_QUALITY_LOW	Gering
STUDIOOBJSETTINGS_PAGE_LIGHT_QUALITY_MEDIUM	Mittel
STUDIOOBJSETTINGS_PAGE_LIGHT_QUALITY_HIGH	Hoch
